Instituicao;Perfil_Risco;Aporte_Mensal_BRL;Mes;Ano;Total_Investido_BRL;Saldo_Bruto_BRL;Saldo_Liquido_BRL;Imposto_Retido_BRL
Itaú;Médio Risco;50;237;19.8;11850;37320.15;34773.14;2547.02
Itaú;Médio Risco;50;238;19.8;11900;37682.38;35104.15;2578.24
Itaú;Médio Risco;50;239;19.9;11950;38047.64;35437.88;2609.76
Itaú;Médio Risco;50;240;20.0;12000;38415.96;35774.36;2641.6
Itaú;Médio Risco;50;241;20.1;12050;38787.34;36113.61;2673.73
Itaú;Médio Risco;50;242;20.2;12100;39161.84;36455.65;2706.18
Itaú;Médio Risco;50;243;20.2;12150;39539.46;36800.51;2738.95
Itaú;Médio Risco;50;244;20.3;12200;39920.23;37148.21;2772.02
Itaú;Médio Risco;50;245;20.4;12250;40304.19;37498.77;2805.42
Itaú;Médio Risco;50;246;20.5;12300;40691.36;37852.22;2839.14
Itaú;Médio Risco;50;247;20.6;12350;41081.76;38208.58;2873.18
Itaú;Médio Risco;50;248;20.7;12400;41475.42;38567.88;2907.54
Itaú;Médio Risco;50;249;20.8;12450;41872.37;38930.13;2942.24
Itaú;Médio Risco;50;250;20.8;12500;42272.64;39295.37;2977.26
Itaú;Médio Risco;50;251;20.9;12550;42676.25;39663.63;3012.63
Itaú;Médio Risco;50;252;21.0;12600;43083.24;40034.91;3048.32
Itaú;Médio Risco;50;253;21.1;12650;43493.62;40409.26;3084.36
Itaú;Médio Risco;50;254;21.2;12700;43907.43;40786.69;3120.74
Itaú;Médio Risco;50;255;21.2;12750;44324.7;41167.23;3157.47
Itaú;Médio Risco;50;256;21.3;12800;44745.46;41550.92;3194.55
Itaú;Médio Risco;50;257;21.4;12850;45169.74;41937.76;3231.97
Itaú;Médio Risco;50;258;21.5;12900;45597.55;42327.8;3269.76
Itaú;Médio Risco;50;259;21.6;12950;46028.95;42721.05;3307.89
Itaú;Médio Risco;50;260;21.7;13000;46463.94;43117.55;3346.39
Itaú;Médio Risco;50;261;21.8;13050;46902.57;43517.32;3385.26
Itaú;Médio Risco;50;262;21.8;13100;47344.87;43920.38;3424.49
Itaú;Médio Risco;50;263;21.9;13150;47790.86;44326.78;3464.09
Itaú;Médio Risco;50;264;22.0;13200;48240.58;44736.52;3504.06
Itaú;Médio Risco;50;265;22.1;13250;48694.05;45149.65;3544.41
Itaú;Médio Risco;50;266;22.2;13300;49151.32;45566.19;3585.13
Itaú;Médio Risco;50;267;22.2;13350;49612.4;45986.16;3626.24
Itaú;Médio Risco;50;268;22.3;13400;50077.34;46409.61;3667.73
Itaú;Médio Risco;50;269;22.4;13450;50546.16;46836.55;3709.62
Itaú;Médio Risco;50;270;22.5;13500;51018.9;47267.01;3751.89
Itaú;Médio Risco;50;271;22.6;13550;51495.59;47701.03;3794.56
Itaú;Médio Risco;50;272;22.7;13600;51976.26;48138.63;3837.63
Itaú;Médio Risco;50;273;22.8;13650;52460.95;48579.85;3881.09
Itaú;Médio Risco;50;274;22.8;13700;52949.69;49024.72;3924.97
Itaú;Médio Risco;50;275;22.9;13750;53442.51;49473.26;3969.25
Itaú;Médio Risco;50;276;23.0;13800;53939.44;49925.5;4013.94
Itaú;Médio Risco;50;277;23.1;13850;54440.53;50381.48;4059.05
Itaú;Médio Risco;50;278;23.2;13900;54945.81;50841.23;4104.58
Itaú;Médio Risco;50;279;23.2;13950;55455.31;51304.78;4150.53
Itaú;Médio Risco;50;280;23.3;14000;55969.07;51772.16;4196.91
Itaú;Médio Risco;50;281;23.4;14050;56487.11;52243.4;4243.71
Itaú;Médio Risco;50;282;23.5;14100;57009.49;52718.54;4290.95
Itaú;Médio Risco;50;283;23.6;14150;57536.23;53197.61;4338.62
Itaú;Médio Risco;50;284;23.7;14200;58067.37;53680.64;4386.74
Itaú;Médio Risco;50;285;23.8;14250;58602.95;54167.66;4435.3
Itaú;Médio Risco;50;286;23.8;14300;59143.01;54658.71;4484.3
Itaú;Médio Risco;50;287;23.9;14350;59687.57;55153.82;4533.76
Itaú;Médio Risco;50;288;24.0;14400;60236.69;55653.02;4583.67
Itaú;Médio Risco;50;289;24.1;14450;60790.4;56156.36;4634.04
Itaú;Médio Risco;50;290;24.2;14500;61348.73;56663.85;4684.87
Itaú;Médio Risco;50;291;24.2;14550;61911.72;57175.55;4736.17
Itaú;Médio Risco;50;292;24.3;14600;62479.42;57691.48;4787.94
Itaú;Médio Risco;50;293;24.4;14650;63051.87;58211.68;4840.19
Itaú;Médio Risco;50;294;24.5;14700;63629.09;58736.18;4892.91
Itaú;Médio Risco;50;295;24.6;14750;64211.14;59265.03;4946.11
Itaú;Médio Risco;50;296;24.7;14800;64798.05;59798.25;4999.81
Itaú;Médio Risco;50;297;24.8;14850;65389.87;60335.88;5053.99
Itaú;Médio Risco;50;298;24.8;14900;65986.63;60877.96;5108.66
Itaú;Médio Risco;50;299;24.9;14950;66588.37;61424.54;5163.84
Itaú;Médio Risco;50;300;25.0;15000;67195.15;61975.63;5219.51
Itaú;Médio Risco;50;301;25.1;15050;67806.99;62531.29;5275.7
Itaú;Médio Risco;50;302;25.2;15100;68423.95;63091.55;5332.39
Itaú;Médio Risco;50;303;25.2;15150;69046.06;63656.45;5389.61
Itaú;Médio Risco;50;304;25.3;15200;69673.37;64226.03;5447.34
Itaú;Médio Risco;50;305;25.4;15250;70305.92;64800.32;5505.59
Itaú;Médio Risco;50;306;25.5;15300;70943.75;65379.38;5564.38
Itaú;Médio Risco;50;307;25.6;15350;71586.91;65963.22;5623.69
Itaú;Médio Risco;50;308;25.7;15400;72235.45;66551.91;5683.55
Itaú;Médio Risco;50;309;25.8;15450;72889.41;67145.47;5743.94
Itaú;Médio Risco;50;310;25.8;15500;73548.83;67743.95;5804.88
Itaú;Médio Risco;50;311;25.9;15550;74213.76;68347.38;5866.38
Itaú;Médio Risco;50;312;26.0;15600;74884.24;68955.82;5928.42
Itaú;Médio Risco;50;313;26.1;15650;75560.33;69569.3;5991.03
Itaú;Médio Risco;50;314;26.2;15700;76242.07;70187.86;6054.21
Itaú;Médio Risco;50;315;26.2;15750;76929.5;70811.55;6117.95
Itaú;Médio Risco;50;316;26.3;15800;77622.67;71440.41;6182.27
Itaú;Médio Risco;50;317;26.4;15850;78321.64;72074.48;6247.16
Itaú;Médio Risco;50;318;26.5;15900;79026.45;72713.8;6312.64
Itaú;Médio Risco;50;319;26.6;15950;79737.14;73358.43;6378.71
Itaú;Médio Risco;50;320;26.7;16000;80453.78;74008.4;6445.38
Itaú;Médio Risco;50;321;26.8;16050;81176.4;74663.76;6512.64
Itaú;Médio Risco;50;322;26.8;16100;81905.06;75324.55;6580.51
Itaú;Médio Risco;50;323;26.9;16150;82639.81;75990.83;6648.98
Itaú;Médio Risco;50;324;27.0;16200;83380.69;76662.62;6718.07
Itaú;Médio Risco;50;325;27.1;16250;84127.77;77339.99;6787.78
Itaú;Médio Risco;50;326;27.2;16300;84881.09;78022.98;6858.11
Itaú;Médio Risco;50;327;27.2;16350;85640.7;78711.63;6929.07
Itaú;Médio Risco;50;328;27.3;16400;86406.66;79405.99;7000.67
Itaú;Médio Risco;50;329;27.4;16450;87179.02;80106.12;7072.9
Itaú;Médio Risco;50;330;27.5;16500;87957.83;80812.05;7145.78
Itaú;Médio Risco;50;331;27.6;16550;88743.15;81523.83;7219.31
Itaú;Médio Risco;50;332;27.7;16600;89535.03;82241.53;7293.5
Itaú;Médio Risco;50;333;27.8;16650;90333.53;82965.17;7368.35
Itaú;Médio Risco;50;334;27.8;16700;91138.7;83694.83;7443.87
Itaú;Médio Risco;50;335;27.9;16750;91950.59;84430.53;7520.06
Itaú;Médio Risco;50;336;28.0;16800;92769.27;85172.34;7596.93
Itaú;Médio Risco;50;337;28.1;16850;93594.79;85920.31;7674.48
Itaú;Médio Risco;50;338;28.2;16900;94427.21;86674.49;7752.72
Itaú;Médio Risco;50;339;28.2;16950;95266.58;87434.92;7831.66
Itaú;Médio Risco;50;340;28.3;17000;96112.96;88201.67;7911.3
Itaú;Médio Risco;50;341;28.4;17050;96966.42;88974.78;7991.64
Itaú;Médio Risco;50;342;28.5;17100;97827.01;89754.31;8072.7
Itaú;Médio Risco;50;343;28.6;17150;98694.78;90540.31;8154.48
Itaú;Médio Risco;50;344;28.7;17200;99569.81;91332.83;8236.98
Itaú;Médio Risco;50;345;28.8;17250;100452.15;92131.94;8320.22
Itaú;Médio Risco;50;346;28.8;17300;101341.86;92937.68;8404.19
Itaú;Médio Risco;50;347;28.9;17350;102239.01;93750.11;8488.9
Itaú;Médio Risco;50;348;29.0;17400;103143.65;94569.28;8574.36
Itaú;Médio Risco;50;349;29.1;17450;104055.85;95395.26;8660.58
Itaú;Médio Risco;50;350;29.2;17500;104975.67;96228.1;8747.57
Itaú;Médio Risco;50;351;29.2;17550;105903.17;97067.86;8835.32
Itaú;Médio Risco;50;352;29.3;17600;106838.43;97914.59;8923.84
Itaú;Médio Risco;50;353;29.4;17650;107781.5;98768.35;9013.15
Itaú;Médio Risco;50;354;29.5;17700;108732.45;99629.2;9103.24
Itaú;Médio Risco;50;355;29.6;17750;109691.34;100497.21;9194.13
Itaú;Médio Risco;50;356;29.7;17800;110658.25;101372.42;9285.82
Itaú;Médio Risco;50;357;29.8;17850;111633.23;102254.91;9378.32
Itaú;Médio Risco;50;358;29.8;17900;112616.36;103144.73;9471.64
Itaú;Médio Risco;50;359;29.9;17950;113607.71;104041.94;9565.77
Itaú;Médio Risco;50;360;30.0;18000;114607.34;104946.6;9660.73
Itaú;Médio Risco;100;1;0.1;100;100.84;100.54;0.29
Itaú;Médio Risco;100;2;0.2;200;202.51;201.63;0.88
Itaú;Médio Risco;100;3;0.2;300;305.04;303.28;1.76
Itaú;Médio Risco;100;4;0.3;400;408.43;405.48;2.95
Itaú;Médio Risco;100;5;0.4;500;512.67;508.24;4.44
Itaú;Médio Risco;100;6;0.5;600;617.79;611.56;6.23
Itaú;Médio Risco;100;7;0.6;700;723.79;715.46;8.33
Itaú;Médio Risco;100;8;0.7;800;830.67;819.94;10.74
Itaú;Médio Risco;100;9;0.8;900;938.45;924.99;13.46
Itaú;Médio Risco;100;10;0.8;1000;1047.12;1030.63;16.49
Itaú;Médio Risco;100;11;0.9;1100;1156.71;1136.86;19.85
Itaú;Médio Risco;100;12;1.0;1200;1267.21;1243.69;23.52
Itaú;Médio Risco;100;13;1.1;1300;1378.63;1351.11;27.52
Itaú;Médio Risco;100;14;1.2;1400;1490.99;1459.14;31.85
Itaú;Médio Risco;100;15;1.2;1500;1604.28;1567.78;36.5
Itaú;Médio Risco;100;16;1.3;1600;1718.52;1677.04;41.48
Itaú;Médio Risco;100;17;1.4;1700;1833.71;1786.91;46.8
Itaú;Médio Risco;100;18;1.5;1800;1949.87;1897.42;52.45
Itaú;Médio Risco;100;19;1.6;1900;2067.0;2008.55;58.45
Itaú;Médio Risco;100;20;1.7;2000;2185.1;2120.32;64.79
Itaú;Médio Risco;100;21;1.8;2100;2304.19;2232.73;71.47
Itaú;Médio Risco;100;22;1.8;2200;2424.28;2345.78;78.5
Itaú;Médio Risco;100;23;1.9;2300;2545.37;2459.49;85.88
Itaú;Médio Risco;100;24;2.0;2400;2667.48;2573.86;93.62
Itaú;Médio Risco;100;25;2.1;2500;2790.6;2703.42;87.18
Itaú;Médio Risco;100;26;2.2;2600;2914.75;2820.32;94.42
Itaú;Médio Risco;100;27;2.2;2700;3039.94;2937.96;101.98
Itaú;Médio Risco;100;28;2.3;2800;3166.17;3056.32;109.85
Itaú;Médio Risco;100;29;2.4;2900;3293.46;3175.42;118.04
Itaú;Médio Risco;100;30;2.5;3000;3421.81;3295.27;126.54
Itaú;Médio Risco;100;31;2.6;3100;3551.24;3415.87;135.37
Itaú;Médio Risco;100;32;2.7;3200;3681.75;3537.22;144.52
Itaú;Médio Risco;100;33;2.8;3300;3813.34;3659.34;154.0
Itaú;Médio Risco;100;34;2.8;3400;3946.04;3782.23;163.81
Itaú;Médio Risco;100;35;2.9;3500;4079.85;3905.89;173.95
Itaú;Médio Risco;100;36;3.0;3600;4214.77;4030.34;184.43
Itaú;Médio Risco;100;37;3.1;3700;4350.82;4155.57;195.25
Itaú;Médio Risco;100;38;3.2;3800;4488.01;4281.6;206.4
Itaú;Médio Risco;100;39;3.2;3900;4626.34;4408.44;217.9
Itaú;Médio Risco;100;40;3.3;4000;4765.83;4536.08;229.75
Itaú;Médio Risco;100;41;3.4;4100;4906.48;4664.54;241.95
Itaú;Médio Risco;100;42;3.5;4200;5048.31;4793.82;254.49
Itaú;Médio Risco;100;43;3.6;4300;5191.33;4923.93;267.4
Itaú;Médio Risco;100;44;3.7;4400;5335.54;5054.88;280.66
Itaú;Médio Risco;100;45;3.8;4500;5480.95;5186.67;294.29
Itaú;Médio Risco;100;46;3.8;4600;5627.58;5319.31;308.28
Itaú;Médio Risco;100;47;3.9;4700;5775.44;5452.81;322.63
Itaú;Médio Risco;100;48;4.0;4800;5924.53;5587.17;337.36
Itaú;Médio Risco;100;49;4.1;4900;6074.86;5781.15;293.72
Itaú;Médio Risco;100;50;4.2;5000;6226.46;5919.84;306.61
Itaú;Médio Risco;100;51;4.2;5100;6379.32;6059.49;319.83
Itaú;Médio Risco;100;52;4.3;5200;6533.45;6200.09;333.36
Itaú;Médio Risco;100;53;4.4;5300;6688.87;6341.66;347.22
Itaú;Médio Risco;100;54;4.5;5400;6845.6;6484.2;361.4
Itaú;Médio Risco;100;55;4.6;5500;7003.63;6627.72;375.91
Itaú;Médio Risco;100;56;4.7;5600;7162.98;6772.24;390.75
Itaú;Médio Risco;100;57;4.8;5700;7323.66;6917.75;405.92
Itaú;Médio Risco;100;58;4.8;5800;7485.69;7064.27;421.42
Itaú;Médio Risco;100;59;4.9;5900;7649.07;7211.8;437.27
Itaú;Médio Risco;100;60;5.0;6000;7813.81;7360.36;453.45
Itaú;Médio Risco;100;61;5.1;6100;7979.93;7509.95;469.98
Itaú;Médio Risco;100;62;5.2;6200;8147.44;7660.58;486.86
Itaú;Médio Risco;100;63;5.2;6300;8316.35;7812.26;504.09
Itaú;Médio Risco;100;64;5.3;6400;8486.67;7965.0;521.67
Itaú;Médio Risco;100;65;5.4;6500;8658.42;8118.81;539.6
Itaú;Médio Risco;100;66;5.5;6600;8831.59;8273.69;557.9
Itaú;Médio Risco;100;67;5.6;6700;9006.22;8429.66;576.55
Itaú;Médio Risco;100;68;5.7;6800;9182.3;8586.73;595.58
Itaú;Médio Risco;100;69;5.8;6900;9359.86;8744.89;614.96
Itaú;Médio Risco;100;70;5.8;7000;9538.9;8904.17;634.72
Itaú;Médio Risco;100;71;5.9;7100;9719.43;9064.57;654.86
Itaú;Médio Risco;100;72;6.0;7200;9901.47;9226.1;675.37
Itaú;Médio Risco;100;73;6.1;7300;10085.04;9528.03;557.01
Itaú;Médio Risco;100;74;6.2;7400;10270.13;9696.11;574.03
Itaú;Médio Risco;100;75;6.2;7500;10456.78;9865.42;591.36
Itaú;Médio Risco;100;76;6.3;7600;10644.98;10035.99;609.0
Itaú;Médio Risco;100;77;6.4;7700;10834.76;10207.81;626.95
Itaú;Médio Risco;100;78;6.5;7800;11026.12;10380.9;645.22
Itaú;Médio Risco;100;79;6.6;7900;11219.08;10555.26;663.82
Itaú;Médio Risco;100;80;6.7;8000;11413.65;10730.92;682.73
Itaú;Médio Risco;100;81;6.8;8100;11609.85;10907.88;701.97
Itaú;Médio Risco;100;82;6.8;8200;11807.69;11086.15;721.54
Itaú;Médio Risco;100;83;6.9;8300;12007.18;11265.74;741.44
Itaú;Médio Risco;100;84;7.0;8400;12208.34;11446.67;761.67
Itaú;Médio Risco;100;85;7.1;8500;12411.17;11628.94;782.23
Itaú;Médio Risco;100;86;7.2;8600;12615.71;11812.57;803.14
Itaú;Médio Risco;100;87;7.2;8700;12821.95;11997.56;824.39
Itaú;Médio Risco;100;88;7.3;8800;13029.91;12183.93;845.98
Itaú;Médio Risco;100;89;7.4;8900;13239.62;12371.69;867.92
Itaú;Médio Risco;100;90;7.5;9000;13451.07;12560.86;890.21
Itaú;Médio Risco;100;91;7.6;9100;13664.29;12751.43;912.86
Itaú;Médio Risco;100;92;7.7;9200;13879.3;12943.44;935.86
Itaú;Médio Risco;100;93;7.8;9300;14096.09;13136.88;959.22
Itaú;Médio Risco;100;94;7.8;9400;14314.71;13331.76;982.94
Itaú;Médio Risco;100;95;7.9;9500;14535.14;13528.11;1007.03
Itaú;Médio Risco;100;96;8.0;9600;14757.42;13725.94;1031.48
Itaú;Médio Risco;100;97;8.1;9700;14981.56;14189.32;792.23
Itaú;Médio Risco;100;98;8.2;9800;15207.57;14396.43;811.13
Itaú;Médio Risco;100;99;8.2;9900;15435.46;14605.14;830.32
Itaú;Médio Risco;100;100;8.3;10000;15665.26;14815.47;849.79
Itaú;Médio Risco;100;101;8.4;10100;15896.99;15027.44;869.55
Itaú;Médio Risco;100;102;8.5;10200;16130.64;15241.05;889.6
Itaú;Médio Risco;100;103;8.6;10300;16366.25;15456.31;909.94
Itaú;Médio Risco;100;104;8.7;10400;16603.83;15673.26;930.57
Itaú;Médio Risco;100;105;8.8;10500;16843.39;15891.88;951.51
Itaú;Médio Risco;100;106;8.8;10600;17084.96;16112.21;972.74
Itaú;Médio Risco;100;107;8.9;10700;17328.54;16334.26;994.28
Itaú;Médio Risco;100;108;9.0;10800;17574.16;16558.04;1016.12
Itaú;Médio Risco;100;109;9.1;10900;17821.83;16783.56;1038.27
Itaú;Médio Risco;100;110;9.2;11000;18071.57;17010.83;1060.74
Itaú;Médio Risco;100;111;9.2;11100;18323.4;17239.89;1083.51
Itaú;Médio Risco;100;112;9.3;11200;18577.33;17470.73;1106.6
Itaú;Médio Risco;100;113;9.4;11300;18833.38;17703.37;1130.01
Itaú;Médio Risco;100;114;9.5;11400;19091.57;17937.83;1153.74
Itaú;Médio Risco;100;115;9.6;11500;19351.92;18174.13;1177.79
Itaú;Médio Risco;100;116;9.7;11600;19614.44;18412.28;1202.17
Itaú;Médio Risco;100;117;9.8;11700;19879.16;18652.29;1226.87
Itaú;Médio Risco;100;118;9.8;11800;20146.09;18894.17;1251.91
Itaú;Médio Risco;100;119;9.9;11900;20415.25;19137.96;1277.29
Itaú;Médio Risco;100;120;10.0;12000;20686.66;19383.66;1303.0
Itaú;Médio Risco;100;121;10.1;12100;20960.33;20074.3;886.03
Itaú;Médio Risco;100;122;10.2;12200;21236.29;20332.66;903.63
Itaú;Médio Risco;100;123;10.2;12300;21514.56;20593.11;921.46
Itaú;Médio Risco;100;124;10.3;12400;21795.15;20855.64;939.52
Itaú;Médio Risco;100;125;10.4;12500;22078.09;21120.28;957.81
Itaú;Médio Risco;100;126;10.5;12600;22363.39;21387.05;976.34
Itaú;Médio Risco;100;127;10.6;12700;22651.08;21655.97;995.11
Itaú;Médio Risco;100;128;10.7;12800;22941.17;21927.05;1014.12
Itaú;Médio Risco;100;129;10.8;12900;23233.68;22200.31;1033.37
Itaú;Médio Risco;100;130;10.8;13000;23528.64;22475.77;1052.86
Itaú;Médio Risco;100;131;10.9;13100;23826.06;22753.45;1072.61
Itaú;Médio Risco;100;132;11.0;13200;24125.96;23033.37;1092.6
Itaú;Médio Risco;100;133;11.1;13300;24428.37;23315.54;1112.84
Itaú;Médio Risco;100;134;11.2;13400;24733.31;23599.98;1133.33
Itaú;Médio Risco;100;135;11.2;13500;25040.8;23886.72;1154.08
Itaú;Médio Risco;100;136;11.3;13600;25350.85;24175.77;1175.09
Itaú;Médio Risco;100;137;11.4;13700;25663.5;24467.15;1196.35
Itaú;Médio Risco;100;138;11.5;13800;25978.76;24760.88;1217.88
Itaú;Médio Risco;100;139;11.6;13900;26296.65;25056.99;1239.67
Itaú;Médio Risco;100;140;11.7;14000;26617.2;25355.48;1261.72
Itaú;Médio Risco;100;141;11.8;14100;26940.43;25656.38;1284.04
Itaú;Médio Risco;100;142;11.8;14200;27266.35;25959.72;1306.64
Itaú;Médio Risco;100;143;11.9;14300;27595.0;26265.5;1329.5
Itaú;Médio Risco;100;144;12.0;14400;27926.4;26573.76;1352.64
Itaú;Médio Risco;100;145;12.1;14500;28260.56;26884.51;1376.06
Itaú;Médio Risco;100;146;12.2;14600;28597.52;27197.77;1399.75
Itaú;Médio Risco;100;147;12.2;14700;28937.29;27513.56;1423.73
Itaú;Médio Risco;100;148;12.3;14800;29279.9;27831.91;1447.99
Itaú;Médio Risco;100;149;12.4;14900;29625.38;28152.84;1472.54
Itaú;Médio Risco;100;150;12.5;15000;29973.74;28476.36;1497.37
Itaú;Médio Risco;100;151;12.6;15100;30325.01;28802.51;1522.5
Itaú;Médio Risco;100;152;12.7;15200;30679.21;29131.29;1547.92
Itaú;Médio Risco;100;153;12.8;15300;31036.38;29462.74;1573.64
Itaú;Médio Risco;100;154;12.8;15400;31396.53;29796.88;1599.65
Itaú;Médio Risco;100;155;12.9;15500;31759.69;30133.72;1625.97
Itaú;Médio Risco;100;156;13.0;15600;32125.88;30473.29;1652.59
Itaú;Médio Risco;100;157;13.1;15700;32495.13;30815.62;1679.51
Itaú;Médio Risco;100;158;13.2;15800;32867.47;31160.72;1706.75
Itaú;Médio Risco;100;159;13.2;15900;33242.92;31508.63;1734.29
Itaú;Médio Risco;100;160;13.3;16000;33621.5;31859.35;1762.15
Itaú;Médio Risco;100;161;13.4;16100;34003.25;32212.93;1790.33
Itaú;Médio Risco;100;162;13.5;16200;34388.19;32569.37;1818.82
Itaú;Médio Risco;100;163;13.6;16300;34776.34;32928.71;1847.63
Itaú;Médio Risco;100;164;13.7;16400;35167.74;33290.97;1876.77
Itaú;Médio Risco;100;165;13.8;16500;35562.41;33656.17;1906.24
Itaú;Médio Risco;100;166;13.8;16600;35960.37;34024.34;1936.04
Itaú;Médio Risco;100;167;13.9;16700;36361.66;34395.5;1966.17
Itaú;Médio Risco;100;168;14.0;16800;36766.31;34769.68;1996.63
Itaú;Médio Risco;100;169;14.1;16900;37174.33;35146.9;2027.43
Itaú;Médio Risco;100;170;14.2;17000;37585.76;35527.19;2058.58
Itaú;Médio Risco;100;171;14.2;17100;38000.63;35910.57;2090.06
Itaú;Médio Risco;100;172;14.3;17200;38418.97;36297.07;2121.9
Itaú;Médio Risco;100;173;14.4;17300;38840.8;36686.72;2154.08
Itaú;Médio Risco;100;174;14.5;17400;39266.16;37079.54;2186.62
Itaú;Médio Risco;100;175;14.6;17500;39695.07;37475.56;2219.51
Itaú;Médio Risco;100;176;14.7;17600;40127.56;37874.81;2252.76
Itaú;Médio Risco;100;177;14.8;17700;40563.67;38277.3;2286.37
Itaú;Médio Risco;100;178;14.8;17800;41003.42;38683.08;2320.34
Itaú;Médio Risco;100;179;14.9;17900;41446.85;39092.16;2354.68
Itaú;Médio Risco;100;180;15.0;18000;41893.98;39504.58;2389.4
Itaú;Médio Risco;100;181;15.1;18100;42344.84;39920.36;2424.48
Itaú;Médio Risco;100;182;15.2;18200;42799.48;40339.53;2459.95
Itaú;Médio Risco;100;183;15.2;18300;43257.91;40762.12;2495.79
Itaú;Médio Risco;100;184;15.3;18400;43720.17;41188.15;2532.02
Itaú;Médio Risco;100;185;15.4;18500;44186.29;41617.67;2568.63
Itaú;Médio Risco;100;186;15.5;18600;44656.31;42050.68;2605.63
Itaú;Médio Risco;100;187;15.6;18700;45130.26;42487.23;2643.03
Itaú;Médio Risco;100;188;15.7;18800;45608.17;42927.35;2680.82
Itaú;Médio Risco;100;189;15.8;18900;46090.06;43371.06;2719.01
Itaú;Médio Risco;100;190;15.8;19000;46575.99;43818.39;2757.6
Itaú;Médio Risco;100;191;15.9;19100;47065.97;44269.38;2796.6
Itaú;Médio Risco;100;192;16.0;19200;47560.05;44724.05;2836.01
Itaú;Médio Risco;100;193;16.1;19300;48058.26;45182.43;2875.83
Itaú;Médio Risco;100;194;16.2;19400;48560.63;45644.57;2916.06
Itaú;Médio Risco;100;195;16.2;19500;49067.2;46110.48;2956.72
Itaú;Médio Risco;100;196;16.3;19600;49578.0;46580.2;2997.8
Itaú;Médio Risco;100;197;16.4;19700;50093.06;47053.76;3039.31
Itaú;Médio Risco;100;198;16.5;19800;50612.44;47531.19;3081.24
Itaú;Médio Risco;100;199;16.6;19900;51136.15;48012.53;3123.61
Itaú;Médio Risco;100;200;16.7;20000;51664.23;48497.81;3166.42
Itaú;Médio Risco;100;201;16.8;20100;52196.73;48987.06;3209.67
Itaú;Médio Risco;100;202;16.8;20200;52733.68;49480.31;3253.37
Itaú;Médio Risco;100;203;16.9;20300;53275.11;49977.6;3297.51
Itaú;Médio Risco;100;204;17.0;20400;53821.07;50478.96;3342.11
Itaú;Médio Risco;100;205;17.1;20500;54371.59;50984.43;3387.16
Itaú;Médio Risco;100;206;17.2;20600;54926.71;51494.04;3432.67
Itaú;Médio Risco;100;207;17.2;20700;55486.46;52007.82;3478.65
Itaú;Médio Risco;100;208;17.3;20800;56050.9;52525.81;3525.09
Itaú;Médio Risco;100;209;17.4;20900;56620.05;53048.04;3572.0
Itaú;Médio Risco;100;210;17.5;21000;57193.95;53574.56;3619.4
Itaú;Médio Risco;100;211;17.6;21100;57772.65;54105.39;3667.27
Itaú;Médio Risco;100;212;17.7;21200;58356.19;54640.57;3715.62
Itaú;Médio Risco;100;213;17.8;21300;58944.6;55180.14;3764.46
Itaú;Médio Risco;100;214;17.8;21400;59537.92;55724.13;3813.79
Itaú;Médio Risco;100;215;17.9;21500;60136.21;56272.59;3863.62
Itaú;Médio Risco;100;216;18.0;21600;60739.49;56825.54;3913.95
Itaú;Médio Risco;100;217;18.1;21700;61347.81;57383.03;3964.78
Itaú;Médio Risco;100;218;18.2;21800;61961.22;57945.1;4016.12
Itaú;Médio Risco;100;219;18.2;21900;62579.75;58511.78;4067.98
Itaú;Médio Risco;100;220;18.3;22000;63203.45;59083.1;4120.34
Itaú;Médio Risco;100;221;18.4;22100;63832.36;59659.12;4173.24
Itaú;Médio Risco;100;222;18.5;22200;64466.52;60239.87;4226.65
Itaú;Médio Risco;100;223;18.6;22300;65105.99;60825.39;4280.6
Itaú;Médio Risco;100;224;18.7;22400;65750.79;61415.71;4335.08
Itaú;Médio Risco;100;225;18.8;22500;66400.99;62010.89;4390.1
Itaú;Médio Risco;100;226;18.8;22600;67056.61;62610.95;4445.66
Itaú;Médio Risco;100;227;18.9;22700;67717.72;63215.95;4501.77
Itaú;Médio Risco;100;228;19.0;22800;68384.35;63825.91;4558.43
Itaú;Médio Risco;100;229;19.1;22900;69056.54;64440.89;4615.65
Itaú;Médio Risco;100;230;19.2;23000;69734.36;65060.92;4673.44
Itaú;Médio Risco;100;231;19.2;23100;70417.83;65686.05;4731.78
Itaú;Médio Risco;100;232;19.3;23200;71107.02;66316.32;4790.7
Itaú;Médio Risco;100;233;19.4;23300;71801.97;66951.77;4850.2
Itaú;Médio Risco;100;234;19.5;23400;72502.72;67592.45;4910.27
Itaú;Médio Risco;100;235;19.6;23500;73209.33;68238.39;4970.93
Itaú;Médio Risco;100;236;19.7;23600;73921.84;68889.65;5032.18
Itaú;Médio Risco;100;237;19.8;23700;74640.3;69546.27;5094.03
Itaú;Médio Risco;100;238;19.8;23800;75364.77;70208.29;5156.48
Itaú;Médio Risco;100;239;19.9;23900;76095.29;70875.76;5219.53
